subject,predicate,object
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-2142_19871013-0089,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/grade,4.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10014.1147.2016-2017.2.0.elective,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4029_19660630-0020,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3487_19921201-0094,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1984_19560705-0025,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1984
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4292_19590129-0004,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19590129-0004
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4689_19780317-0052,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10073.1021.2019-2020.1.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/courseType,compulsory-elective
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-466_19650303-0019,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-466
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-5124,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/planningNumStudents,50
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1290,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ExaminedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19601021-0018
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4502_19770224-0058,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,120.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4150,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/assistantHours,240
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10032.1282.2020-2021.2.0.compulsory,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10032
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-912_19640414-0013,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-912
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4362,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/planningNumStudents,50
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-466,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyPeriod,3.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10073.1202.2022-2023.2.0.compulsory,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10073
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1151_19781130-0054,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1151
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1150_19570826-0012,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,291.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1294_19620831-0024,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1294
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-461_19900124-0064,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredFor,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-461
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-987_19640414-0013,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-987
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1074,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/levels,2
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2425_19750417-0051,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19750417-0051
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3319,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1928_19640220-0029,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19640220-0029
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10013.1192.2018-2019.2.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/academicYear,2018-2019
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-805_19600814-0002,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19600814-0002
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3143_19750705-0033,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,122.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-858,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2045,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/assistantHours,420
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-5076_19790702-0038,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19790702-0038
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10072.1121.2023-2024.1.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/courseType,elective
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3576_19620831-0024,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10001.1238.2017-2018.3.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyYear,3.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-706_19570828-0008,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,260.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10071.1165.2016-2017.2.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10071
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3318,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/instanceID,I-3318
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3815_19590129-0004,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3815
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1146,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/IncludedIn,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10021.1146.2015-2016.1.0.elective
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1703_19910404-0102,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2550,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10071.1165.2014-2015.2.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyYear,2.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2288,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/planningNumStudents,50
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4227_19560812-0016,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19560812-0016
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3051,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-5091_19950912-0181,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10072.1076.2018-2019.1.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10072
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1149,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/IncludedIn,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10061.1149.2013-2014.1.0.elective
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-1873_19921002-0129,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredFor,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1873
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3598_19790717-0045,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-3401_19910122-0077,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredFor,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3401
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10013.1178.2022-2023.1.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/courseType,elective
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-5448_19750906-0032,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-5448
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-3714_19931203-0066,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredFor,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3714
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1134_19910817-0092,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,100.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4670,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyPeriod,2.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1521,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4831_19900511-0134,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4831
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-207_19771013-0040,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19771013-0040
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2134_19780815-0047,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,108.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10001.1164.2020-2021.3.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10001
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1774_19600814-0002,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-5264_19660630-0020,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4097,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/InstantiatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1236
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1103,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/OfferedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Divisions/D5-3
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1325,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/InstantiatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1245
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3848_19580218-0007,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19580218-0007
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-137_19781130-0054,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,140.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1664,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ExaminedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19690917-0022
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-938,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ExaminedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19620522-0023
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19960704-0098,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-159_19960704-0098
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3326_19780424-0057,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2814_19900520-0063,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19900520-0063
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-867,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/seniorHours,260
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-1124_19980928-0189,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/status,withdrawn
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1213,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/IncludedIn,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10034.1213.2014-2015.2.0.compulsory
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-165,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ExaminedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19561222-0030
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-320_19780317-0052,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-320
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-720,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/InstantiatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1274
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10054.1272.2019-2020.2.0.elective,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2975,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/assistantHours,300
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-297_19910327-0096,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,120.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-5461_19590129-0004,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19590129-0004
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10013.1111.2020-2021.2.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/courseType,elective
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1134,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/courseName,C-134
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2390_19600529-0021,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19600529-0021
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-280,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/planningNumStudents,40
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1797,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/instanceID,I-1797
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19981214-0051,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-4919_19981214-0051
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-125_19561222-0030,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1415_19790618-0048,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,100.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10031.1284.2015-2016.1.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/courseType,elective
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19930228-0086,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-4132_19930228-0086
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10071.1227.2017-2018.2.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10071
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2158_19750417-0051,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,109.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3980_19561222-0030,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19561222-0030
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10073.1072.2017-2018.2.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/academicYear,2017-2018
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1214_19680712-0028,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19680712-0028
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2445_19781130-0054,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2755_19930512-0117,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19930512-0117
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1478_19751018-0039,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,118.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10032.1088.2021-2022.3.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10032
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2779_19630126-0001,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19630126-0001
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2719,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/instanceID,I-2719
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2460_19580218-0007,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19580218-0007
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-3498_19950829-0060,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/status,not started
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4837_19910514-0068,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19910514-0068
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-2713_19970601-0188,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-1984_19911116-0069,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredFor,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1984
